module,msgid,msgstr,occurrences
intn_portal_hybrid_auth,Suspicious activity detected by Google reCaptcha.,,1
intn_portal_hybrid_auth,Volver a las opciones de acceso,,1
intn_portal_hybrid_auth,document_number,,1
intn_portal_hybrid_auth,https://identity.example.com/check,,1
intn_portal_hybrid_auth,https://mitic.example.com/oauth2/authorize,,1
intn_portal_hybrid_auth,https://mitic.example.com/oauth2/userinfo,,1
intn_portal_hybrid_auth,portal-intn-client-id,,1
intn_portal_metrology_dispenser_requests,%s is not valid.,,1
intn_portal_metrology_dispenser_requests,%s is required.,,2
intn_portal_metrology_dispenser_requests,'Model Approval Certificate - %s' % (object.name),,1
intn_portal_metrology_dispenser_requests,'Model Approval Requirements',,1
intn_portal_metrology_dispenser_requests,'Technical Rejection - %s' % (object.name),,1
intn_portal_metrology_dispenser_requests,'Temporary Habilitation - %s' % (object.name),,1
intn_portal_metrology_dispenser_requests,'Verification Sheet - %s' % (object.name),,1
intn_portal_metrology_dispenser_requests,2. Identificacion del instrumento de medicion bajo control,,1
intn_portal_metrology_dispenser_requests,3. Inspeccion visual (Check List Cumple / No Cumple),,1
intn_portal_metrology_dispenser_requests,4. Ensayos de exactitud volumetrica (picos de surtidores),,1
intn_portal_metrology_dispenser_requests,4.4 Precintos,,1
intn_portal_metrology_dispenser_requests,"<div style=""margin: 0px; padding: 0px;"">
                    <p>A new metrology dispenser service request has been submitted.</p>
                    <ul>
                        <li><strong>Request:</strong> {{ object.name or '' }}</li>
                        <li><strong>Service type:</strong> {{ object.service_type_label or '' }}</li>
                        <li><strong>Ticket:</strong> {{ object.ticket_id.display_name or '' }}</li>
                        <li><strong>Customer:</strong> {{ object.ticket_id.partner_id.display_name or '' }}</li>
                    </ul>
                    <p><a t-attf-href=""/odoo/action-intn_portal_metrology_dispenser_requests.action_metrology_dispenser_service_request/{{ object.id }}"">Open in backend</a></p>
                </div>
            ",,1
intn_portal_metrology_dispenser_requests,<strong>Ciudad:</strong>,,1
intn_portal_metrology_dispenser_requests,<strong>Correo de facturacion:</strong>,,1
intn_portal_metrology_dispenser_requests,<strong>Empresa:</strong>,,1
intn_portal_metrology_dispenser_requests,<strong>Fecha de emision:</strong>,,1
intn_portal_metrology_dispenser_requests,<strong>Numero:</strong>,,1
intn_portal_metrology_dispenser_requests,<strong>Solicitud:</strong>,,1
intn_portal_metrology_dispenser_requests,APROBADO,,1
intn_portal_metrology_dispenser_requests,Accessories,,1
intn_portal_metrology_dispenser_requests,Action Needed,,3
intn_portal_metrology_dispenser_requests,Active,,10
intn_portal_metrology_dispenser_requests,Activities,,4
intn_portal_metrology_dispenser_requests,Activity Exception Decoration,,3
intn_portal_metrology_dispenser_requests,Activity State,,3
intn_portal_metrology_dispenser_requests,Activity Type Icon,,3
intn_portal_metrology_dispenser_requests,Address,,2
intn_portal_metrology_dispenser_requests,Agregar instrumento,,1
intn_portal_metrology_dispenser_requests,Agregue al menos un instrumento. Cada instrumento requiere los campos obligatorios y una hoja tecnica.,,1
intn_portal_metrology_dispenser_requests,All checklist items must have a result (Complies / Does Not Comply).,,1
intn_portal_metrology_dispenser_requests,All nozzle tests must have an approved/rejected result.,,1
intn_portal_metrology_dispenser_requests,Annual Periodic,,1
intn_portal_metrology_dispenser_requests,Ano de fabricacion,,1
intn_portal_metrology_dispenser_requests,Ano fab.,,1
intn_portal_metrology_dispenser_requests,Approve document,,1
intn_portal_metrology_dispenser_requests,Approved,,4
intn_portal_metrology_dispenser_requests,Aprobacion de modelo,,1
intn_portal_metrology_dispenser_requests,Aprobacion de modelo N° (si corresponde),,1
intn_portal_metrology_dispenser_requests,Archived,,10
intn_portal_metrology_dispenser_requests,Area clasificada,,1
intn_portal_metrology_dispenser_requests,Attachment Count,,3
intn_portal_metrology_dispenser_requests,Brand (catalog),,1
intn_portal_metrology_dispenser_requests,Buscar emblema...,,1
intn_portal_metrology_dispenser_requests,Buscar fabricante...,,1
intn_portal_metrology_dispenser_requests,Buscar marca...,,1
intn_portal_metrology_dispenser_requests,C,,1
intn_portal_metrology_dispenser_requests,CMD 1687 SK,,1
intn_portal_metrology_dispenser_requests,Cantidad,,1
intn_portal_metrology_dispenser_requests,Cantidad (picos),,1
intn_portal_metrology_dispenser_requests,Cantidad de picos,,1
intn_portal_metrology_dispenser_requests,Cargando...,,1
intn_portal_metrology_dispenser_requests,Caudal minimo / maximo,,1
intn_portal_metrology_dispenser_requests,Certificado de Aprobacion de Modelo,,1
intn_portal_metrology_dispenser_requests,City,,1
intn_portal_metrology_dispenser_requests,City is not valid.,,2
intn_portal_metrology_dispenser_requests,City is required.,,2
intn_portal_metrology_dispenser_requests,Ciudad,,2
intn_portal_metrology_dispenser_requests,Classification,,2
intn_portal_metrology_dispenser_requests,Classification Date,,2
intn_portal_metrology_dispenser_requests,Classification Rule,,1
intn_portal_metrology_dispenser_requests,Classification Rules,,4
intn_portal_metrology_dispenser_requests,Classified By,,2
intn_portal_metrology_dispenser_requests,Classified Department,,2
intn_portal_metrology_dispenser_requests,Classify,,2
intn_portal_metrology_dispenser_requests,Clinical thermometer,,2
intn_portal_metrology_dispenser_requests,Cod.,,1
intn_portal_metrology_dispenser_requests,Company Email,,4
intn_portal_metrology_dispenser_requests,Company name does not match your registered company.,,2
intn_portal_metrology_dispenser_requests,Complementary,,1
intn_portal_metrology_dispenser_requests,Complemento de Certificado de Aprobacion de Modelo,,1
intn_portal_metrology_dispenser_requests,Complies,,1
intn_portal_metrology_dispenser_requests,Confirm Evaluation,,1
intn_portal_metrology_dispenser_requests,Consulte la documentacion exigida antes de enviar la solicitud.,,1
intn_portal_metrology_dispenser_requests,Contact Email,,1
intn_portal_metrology_dispenser_requests,Contact Person,,2
intn_portal_metrology_dispenser_requests,Contact Phone,,1
intn_portal_metrology_dispenser_requests,Control Functionality,,1
intn_portal_metrology_dispenser_requests,Control Functionality (6.19-6.30.3),,1
intn_portal_metrology_dispenser_requests,Correo,,2
intn_portal_metrology_dispenser_requests,Correo Electronico,,1
intn_portal_metrology_dispenser_requests,Correo electronico,,1
intn_portal_metrology_dispenser_requests,Could not generate the temporary habilitation PDF for %s.,,1
intn_portal_metrology_dispenser_requests,Create a brand for metrology model approval requests.,,1
intn_portal_metrology_dispenser_requests,Create a measure unit for operating range fields.,,1
intn_portal_metrology_dispenser_requests,Create a model linked to an instrument brand.,,1
intn_portal_metrology_dispenser_requests,Create an instrument type for metrology service requests.,,1
intn_portal_metrology_dispenser_requests,Created by,,11
intn_portal_metrology_dispenser_requests,Created on,,11
intn_portal_metrology_dispenser_requests,Date,,1
intn_portal_metrology_dispenser_requests,Date declared by the customer on the portal form.,,2
intn_portal_metrology_dispenser_requests,Date is not valid.,,1
intn_portal_metrology_dispenser_requests,Date is required.,,1
intn_portal_metrology_dispenser_requests,Datos administrativos para la facturacion,,1
intn_portal_metrology_dispenser_requests,Datos del Fabricante,,1
intn_portal_metrology_dispenser_requests,Datos del Instrumento,,1
intn_portal_metrology_dispenser_requests,Datos del Solicitante,,1
intn_portal_metrology_dispenser_requests,Datos del instrumento,,1
intn_portal_metrology_dispenser_requests,Default area for technical classification.,,1
intn_portal_metrology_dispenser_requests,Deliverer,,1
intn_portal_metrology_dispenser_requests,Deliverer Email,,1
intn_portal_metrology_dispenser_requests,Deliverer Name,,1
intn_portal_metrology_dispenser_requests,Deliverer Phone,,1
intn_portal_metrology_dispenser_requests,Departamento,,2
intn_portal_metrology_dispenser_requests,Department,,1
intn_portal_metrology_dispenser_requests,Department is not valid.,,2
intn_portal_metrology_dispenser_requests,Department is required.,,2
intn_portal_metrology_dispenser_requests,Descarga de Requisitos,,1
intn_portal_metrology_dispenser_requests,Descarga residual (ml),,1
intn_portal_metrology_dispenser_requests,Descargar requisitos (PDF),,1
intn_portal_metrology_dispenser_requests,Direccion,,2
intn_portal_metrology_dispenser_requests,Dispenser,,1
intn_portal_metrology_dispenser_requests,Dispenser Nozzle Volumetric Test,,1
intn_portal_metrology_dispenser_requests,Dispenser Technical Verification,,1
intn_portal_metrology_dispenser_requests,Dispenser Visual Inspection Checklist Line,,1
intn_portal_metrology_dispenser_requests,Dispenser nozzles,,1
intn_portal_metrology_dispenser_requests,Display Name,,11
intn_portal_metrology_dispenser_requests,Document Review,,2
intn_portal_metrology_dispenser_requests,Document Validation Done,,1
intn_portal_metrology_dispenser_requests,Document Validation Notes,,1
intn_portal_metrology_dispenser_requests,Document validation must be completed.,,1
intn_portal_metrology_dispenser_requests,Documentacion del prototipo o muestra.,,1
intn_portal_metrology_dispenser_requests,Documentation Rejected,,2
intn_portal_metrology_dispenser_requests,Documentation must be approved before confirming the request.,,1
intn_portal_metrology_dispenser_requests,Documentation must be approved before issuing temporary habilitation.,,1
intn_portal_metrology_dispenser_requests,"Documento de habilitacion temporal emitido por INTN para
                        continuar el tramite de verificacion inicial, sujeto a
                        pago del expediente y cumplimiento de las condiciones
                        del servicio.",,1
intn_portal_metrology_dispenser_requests,"Documento vinculante al fabricante (representante exclusivo, representante por modelo o autorizacion de comercializacion).",,1
intn_portal_metrology_dispenser_requests,Documento vinculante fabricante,,1
intn_portal_metrology_dispenser_requests,Documentos Adjuntos,,1
intn_portal_metrology_dispenser_requests,Does Not Comply,,1
intn_portal_metrology_dispenser_requests,Done,,3
intn_portal_metrology_dispenser_requests,Download evaluation report,,1
intn_portal_metrology_dispenser_requests,Download temporary habilitation,,1
intn_portal_metrology_dispenser_requests,Draft,,3
intn_portal_metrology_dispenser_requests,Ej. 2024,,1
intn_portal_metrology_dispenser_requests,Electric energy meter,,2
intn_portal_metrology_dispenser_requests,Email,,1
intn_portal_metrology_dispenser_requests,Emblem,,2
intn_portal_metrology_dispenser_requests,Emblema,,1
intn_portal_metrology_dispenser_requests,Error max. (ml),,1
intn_portal_metrology_dispenser_requests,Estado 4 - Verificacion Tecnica,,1
intn_portal_metrology_dispenser_requests,Evaluation Report,,2
intn_portal_metrology_dispenser_requests,Evaluation Report PDF,,2
intn_portal_metrology_dispenser_requests,Evaluation Result,,1
intn_portal_metrology_dispenser_requests,Eventual,,1
intn_portal_metrology_dispenser_requests,Fabricante,,2
intn_portal_metrology_dispenser_requests,Familia de Modelo,,1
intn_portal_metrology_dispenser_requests,Fecha,,1
intn_portal_metrology_dispenser_requests,Fecha de inspeccion,,1
intn_portal_metrology_dispenser_requests,Ficha tecnica del instrumento sujeto a evaluacion.,,1
intn_portal_metrology_dispenser_requests,Flow UoM,,1
intn_portal_metrology_dispenser_requests,Followers,,3
intn_portal_metrology_dispenser_requests,Followers (Partners),,3
intn_portal_metrology_dispenser_requests,Font awesome icon e.g. fa-tasks,,3
intn_portal_metrology_dispenser_requests,Formulario de solicitud de aprobacion de modelo completado en el Portal de Clientes.,,1
intn_portal_metrology_dispenser_requests,Free-text description of the measuring instrument type.,,1
intn_portal_metrology_dispenser_requests,Global evaluation result is required.,,1
intn_portal_metrology_dispenser_requests,HONGYANG,,1
intn_portal_metrology_dispenser_requests,Habilitacion Temporal,,1
intn_portal_metrology_dispenser_requests,Habilitation,,1
intn_portal_metrology_dispenser_requests,Habilitation PDF,,1
intn_portal_metrology_dispenser_requests,Has Message,,3
intn_portal_metrology_dispenser_requests,Hoja(s) tecnica(s),,1
intn_portal_metrology_dispenser_requests,Homologacion de Aprobacion de Modelo,,1
intn_portal_metrology_dispenser_requests,Hose Length (cm),,1
intn_portal_metrology_dispenser_requests,Hybrid,,1
intn_portal_metrology_dispenser_requests,ID,,11
intn_portal_metrology_dispenser_requests,Icon,,3
intn_portal_metrology_dispenser_requests,Icon to indicate an exception activity.,,3
intn_portal_metrology_dispenser_requests,Identificacion del instrumento de medicion bajo control,,1
intn_portal_metrology_dispenser_requests,Identificacion y datos de contacto del fabricante.,,1
intn_portal_metrology_dispenser_requests,"If checked, new messages require your attention.",,3
intn_portal_metrology_dispenser_requests,"If checked, some messages have a delivery error.",,6
intn_portal_metrology_dispenser_requests,Informe Tecnico de Rechazo,,1
intn_portal_metrology_dispenser_requests,Inspection Date,,1
intn_portal_metrology_dispenser_requests,Instrument,,7
intn_portal_metrology_dispenser_requests,Instrument %(index)s: Model does not belong to the selected brand.,,1
intn_portal_metrology_dispenser_requests,Instrument Brand,,2
intn_portal_metrology_dispenser_requests,Instrument Brands,,3
intn_portal_metrology_dispenser_requests,Instrument Identification,,1
intn_portal_metrology_dispenser_requests,Instrument Model,,2
intn_portal_metrology_dispenser_requests,Instrument Models,,3
intn_portal_metrology_dispenser_requests,Instrument Types,,3
intn_portal_metrology_dispenser_requests,Instrumento,,3
intn_portal_metrology_dispenser_requests,Instrumentos declarados,,1
intn_portal_metrology_dispenser_requests,Is Follower,,3
intn_portal_metrology_dispenser_requests,Issue Date,,1
intn_portal_metrology_dispenser_requests,Issue Temporary Habilitation,,1
intn_portal_metrology_dispenser_requests,Issued By,,1
intn_portal_metrology_dispenser_requests,Item Code,,1
intn_portal_metrology_dispenser_requests,Item Name,,1
intn_portal_metrology_dispenser_requests,LPG or combined,,2
intn_portal_metrology_dispenser_requests,Landline Phone,,1
intn_portal_metrology_dispenser_requests,Last Updated by,,11
intn_portal_metrology_dispenser_requests,Last Updated on,,11
intn_portal_metrology_dispenser_requests,Liquid fuel dispensing machine,,1
intn_portal_metrology_dispenser_requests,Long. manguera (cm),,1
intn_portal_metrology_dispenser_requests,Machine Type,,1
intn_portal_metrology_dispenser_requests,Mandatory Devices,,1
intn_portal_metrology_dispenser_requests,Mandatory Devices (6.30.4-6.32.1.3),,1
intn_portal_metrology_dispenser_requests,Manufacturer (catalog),,1
intn_portal_metrology_dispenser_requests,Manufacturer Address,,1
intn_portal_metrology_dispenser_requests,Manufacturer City,,3
intn_portal_metrology_dispenser_requests,Manufacturer Country,,2
intn_portal_metrology_dispenser_requests,Manufacturer Email,,3
intn_portal_metrology_dispenser_requests,Manufacturer Name,,3
intn_portal_metrology_dispenser_requests,Manufacturer Phone,,3
intn_portal_metrology_dispenser_requests,Manufacturer Street,,2
intn_portal_metrology_dispenser_requests,Manufacturer country is not valid.,,1
intn_portal_metrology_dispenser_requests,Manufacturer country is required.,,1
intn_portal_metrology_dispenser_requests,Manufacturer of the measuring instrument.,,1
intn_portal_metrology_dispenser_requests,Manufacturing Year,,2
intn_portal_metrology_dispenser_requests,Map instrument types to responsible departments.,,1
intn_portal_metrology_dispenser_requests,Marca,,3
intn_portal_metrology_dispenser_requests,Marca / Modelo,,1
intn_portal_metrology_dispenser_requests,Marca verif. N°,,1
intn_portal_metrology_dispenser_requests,Max Error (ml),,1
intn_portal_metrology_dispenser_requests,Max Flow,,1
intn_portal_metrology_dispenser_requests,Maximum operating range must be greater than or equal to minimum.,,1
intn_portal_metrology_dispenser_requests,Measure Unit,,1
intn_portal_metrology_dispenser_requests,Measure Units,,3
intn_portal_metrology_dispenser_requests,Message Delivery error,,3
intn_portal_metrology_dispenser_requests,Messages,,3
intn_portal_metrology_dispenser_requests,Metrology,,1
intn_portal_metrology_dispenser_requests,Metrology Execution State,,2
intn_portal_metrology_dispenser_requests,Metrology Instrument Brand,,1
intn_portal_metrology_dispenser_requests,Metrology Instrument Model,,1
intn_portal_metrology_dispenser_requests,Metrology Instrument Type,,1
intn_portal_metrology_dispenser_requests,Metrology Measure Unit,,1
intn_portal_metrology_dispenser_requests,Metrology Portal Header Fields,,1
intn_portal_metrology_dispenser_requests,Metrology Report Brand,,2
intn_portal_metrology_dispenser_requests,Metrology Report Instrument,,2
intn_portal_metrology_dispenser_requests,Metrology Report Manufacturer,,2
intn_portal_metrology_dispenser_requests,Metrology Report Model,,2
intn_portal_metrology_dispenser_requests,Metrology Report Operating Range,,2
intn_portal_metrology_dispenser_requests,Metrology Report Serial Numbers,,2
intn_portal_metrology_dispenser_requests,Metrology Sample Reception,,1
intn_portal_metrology_dispenser_requests,Metrology Sample Reception Line,,1
intn_portal_metrology_dispenser_requests,Metrology Technical Classification Rule,,1
intn_portal_metrology_dispenser_requests,Metrology Temporary Habilitation,,1
intn_portal_metrology_dispenser_requests,Min Flow,,1
intn_portal_metrology_dispenser_requests,Mobile Phone,,1
intn_portal_metrology_dispenser_requests,Model (catalog),,1
intn_portal_metrology_dispenser_requests,Model Approval Certificate,,1
intn_portal_metrology_dispenser_requests,Model Approval Certificate Complement,,2
intn_portal_metrology_dispenser_requests,Model Approval Certificate Revalidation,,2
intn_portal_metrology_dispenser_requests,Model Approval Homologation,,2
intn_portal_metrology_dispenser_requests,Model Approval Request Type,,2
intn_portal_metrology_dispenser_requests,Model Approval Requirements,,1
intn_portal_metrology_dispenser_requests,Model Family,,2
intn_portal_metrology_dispenser_requests,Model approval certificate generated.,,1
intn_portal_metrology_dispenser_requests,"Model approval number issued by the metrology authority, if any.",,1
intn_portal_metrology_dispenser_requests,Model does not belong to the selected brand.,,1
intn_portal_metrology_dispenser_requests,Modelo,,3
intn_portal_metrology_dispenser_requests,My Activity Deadline,,3
intn_portal_metrology_dispenser_requests,N,,4
intn_portal_metrology_dispenser_requests,NC,,1
intn_portal_metrology_dispenser_requests,Name,,8
intn_portal_metrology_dispenser_requests,New,,3
intn_portal_metrology_dispenser_requests,Next Activity Calendar Event,,3
intn_portal_metrology_dispenser_requests,Next Activity Deadline,,3
intn_portal_metrology_dispenser_requests,Next Activity Summary,,3
intn_portal_metrology_dispenser_requests,Next Activity Type,,3
intn_portal_metrology_dispenser_requests,No sample reception registered.,,1
intn_portal_metrology_dispenser_requests,Nombre,,1
intn_portal_metrology_dispenser_requests,Nombre del Fabricante,,1
intn_portal_metrology_dispenser_requests,Nota de compromiso Aduana,,1
intn_portal_metrology_dispenser_requests,Nota de compromiso por intervencion de Aduana (si corresponde).,,1
intn_portal_metrology_dispenser_requests,Notes,,1
intn_portal_metrology_dispenser_requests,Nozzle Number,,1
intn_portal_metrology_dispenser_requests,Nozzle Tests,,1
intn_portal_metrology_dispenser_requests,Number of Actions,,3
intn_portal_metrology_dispenser_requests,Number of dispenser nozzles covered by this instrument entry.,,1
intn_portal_metrology_dispenser_requests,Number of dispenser nozzles for technical verification.,,1
intn_portal_metrology_dispenser_requests,Number of errors,,3
intn_portal_metrology_dispenser_requests,Number of messages requiring action,,3
intn_portal_metrology_dispenser_requests,Number of messages with delivery error,,3
intn_portal_metrology_dispenser_requests,N° de serie,,1
intn_portal_metrology_dispenser_requests,Observaciones,,2
intn_portal_metrology_dispenser_requests,Observe,,1
intn_portal_metrology_dispenser_requests,Operating Range Max,,2
intn_portal_metrology_dispenser_requests,Operating Range Min,,2
intn_portal_metrology_dispenser_requests,Operating Range UoM,,2
intn_portal_metrology_dispenser_requests,Operating range declared by the instrument manufacturer.,,1
intn_portal_metrology_dispenser_requests,Operating range values are not valid.,,1
intn_portal_metrology_dispenser_requests,P1 Medidor,,1
intn_portal_metrology_dispenser_requests,P1 Meter,,1
intn_portal_metrology_dispenser_requests,P2 Transducer,,1
intn_portal_metrology_dispenser_requests,P2 Transductor,,1
intn_portal_metrology_dispenser_requests,P3 Electronic Board,,1
intn_portal_metrology_dispenser_requests,P3 Tablero,,1
intn_portal_metrology_dispenser_requests,P4 Other,,1
intn_portal_metrology_dispenser_requests,P4 Otros,,1
intn_portal_metrology_dispenser_requests,PENDIENTE,,1
intn_portal_metrology_dispenser_requests,Pais,,1
intn_portal_metrology_dispenser_requests,Persona de Contacto,,1
intn_portal_metrology_dispenser_requests,Persona de contacto,,1
intn_portal_metrology_dispenser_requests,Physical State,,1
intn_portal_metrology_dispenser_requests,Physical State (6.10-6.18),,1
intn_portal_metrology_dispenser_requests,Pico,,1
intn_portal_metrology_dispenser_requests,Picos,,1
intn_portal_metrology_dispenser_requests,Picos de Surtidores,,1
intn_portal_metrology_dispenser_requests,Picos de Surtidores: Aprobación de modelo,,1
intn_portal_metrology_dispenser_requests,Picos de Surtidores: Verificación complementaria,,1
intn_portal_metrology_dispenser_requests,Picos de Surtidores: Verificación eventual,,1
intn_portal_metrology_dispenser_requests,Picos de Surtidores: Verificación inicial,,1
intn_portal_metrology_dispenser_requests,Picos de Surtidores: Verificación periódica,,1
intn_portal_metrology_dispenser_requests,Portal City,,4
intn_portal_metrology_dispenser_requests,Portal Contact Email,,2
intn_portal_metrology_dispenser_requests,Portal Contact Mobile,,2
intn_portal_metrology_dispenser_requests,Portal Landline Phone,,2
intn_portal_metrology_dispenser_requests,Portal Service Request Form Layout,,1
intn_portal_metrology_dispenser_requests,Portal State,,2
intn_portal_metrology_dispenser_requests,Portal Street,,2
intn_portal_metrology_dispenser_requests,Print Verification Sheet,,1
intn_portal_metrology_dispenser_requests,Prototipo / Muestra,,1
intn_portal_metrology_dispenser_requests,Pump,,1
intn_portal_metrology_dispenser_requests,Quitar,,1
intn_portal_metrology_dispenser_requests,R,,4
intn_portal_metrology_dispenser_requests,R.U.C.,,1
intn_portal_metrology_dispenser_requests,REPROBADO,,1
intn_portal_metrology_dispenser_requests,RESULTADO: APROBADO,,1
intn_portal_metrology_dispenser_requests,RESULTADO: REPROBADO,,1
intn_portal_metrology_dispenser_requests,RUC,,1
intn_portal_metrology_dispenser_requests,Rango de funcionamiento,,1
intn_portal_metrology_dispenser_requests,Ratings,,3
intn_portal_metrology_dispenser_requests,Razon Social,,1
intn_portal_metrology_dispenser_requests,Razon social,,1
intn_portal_metrology_dispenser_requests,Received,,1
intn_portal_metrology_dispenser_requests,Receiving Officer,,1
intn_portal_metrology_dispenser_requests,Recepcion de muestra,,1
intn_portal_metrology_dispenser_requests,Reception,,4
intn_portal_metrology_dispenser_requests,Reception Date,,1
intn_portal_metrology_dispenser_requests,Regenerate PDF,,1
intn_portal_metrology_dispenser_requests,Register Return,,1
intn_portal_metrology_dispenser_requests,Reject document,,1
intn_portal_metrology_dispenser_requests,Rejected,,4
intn_portal_metrology_dispenser_requests,Request Approved,,2
intn_portal_metrology_dispenser_requests,Request Confirmed,,2
intn_portal_metrology_dispenser_requests,Request Date,,2
intn_portal_metrology_dispenser_requests,Request Type,,2
intn_portal_metrology_dispenser_requests,Request must be classified before verification.,,1
intn_portal_metrology_dispenser_requests,Request must be confirmed before sample reception.,,1
intn_portal_metrology_dispenser_requests,Request must be evaluated before registering sample return.,,1
intn_portal_metrology_dispenser_requests,Request type is required.,,1
intn_portal_metrology_dispenser_requests,Requisito,,1
intn_portal_metrology_dispenser_requests,Requisitos de Aprobacion de Modelo,,1
intn_portal_metrology_dispenser_requests,Reset review,,1
intn_portal_metrology_dispenser_requests,Residual Discharge (ml),,1
intn_portal_metrology_dispenser_requests,Responsible Department,,2
intn_portal_metrology_dispenser_requests,Responsible User,,3
intn_portal_metrology_dispenser_requests,Result,,2
intn_portal_metrology_dispenser_requests,Resultado,,1
intn_portal_metrology_dispenser_requests,Resultado de la verificacion:,,1
intn_portal_metrology_dispenser_requests,Return Date,,1
intn_portal_metrology_dispenser_requests,Return Officer,,1
intn_portal_metrology_dispenser_requests,"Return date, returned-by person and return officer are required.",,1
intn_portal_metrology_dispenser_requests,Returned,,1
intn_portal_metrology_dispenser_requests,Returned By,,1
intn_portal_metrology_dispenser_requests,Revalidacion de Certificado de Aprobacion de Modelo,,1
intn_portal_metrology_dispenser_requests,SMS Delivery error,,3
intn_portal_metrology_dispenser_requests,Sample Quantity,,3
intn_portal_metrology_dispenser_requests,Sample Received,,2
intn_portal_metrology_dispenser_requests,Sample Reception,,5
intn_portal_metrology_dispenser_requests,Sample Return,,4
intn_portal_metrology_dispenser_requests,Sample Returned,,2
intn_portal_metrology_dispenser_requests,Sample Serial Numbers,,1
intn_portal_metrology_dispenser_requests,Sample must be received before classification.,,1
intn_portal_metrology_dispenser_requests,Sample quantity is not valid.,,1
intn_portal_metrology_dispenser_requests,Sample quantity must be at least 1.,,2
intn_portal_metrology_dispenser_requests,Section,,1
intn_portal_metrology_dispenser_requests,Seleccionar ciudad,,2
intn_portal_metrology_dispenser_requests,Seleccionar departamento,,2
intn_portal_metrology_dispenser_requests,Seleccionar pais,,1
intn_portal_metrology_dispenser_requests,Seleccionar...,,1
intn_portal_metrology_dispenser_requests,Seleccione marca primero...,,1
intn_portal_metrology_dispenser_requests,Sequence,,7
intn_portal_metrology_dispenser_requests,Serial Numbers,,1
intn_portal_metrology_dispenser_requests,Serie,,2
intn_portal_metrology_dispenser_requests,Service Request Initial Verification Mixin,,1
intn_portal_metrology_dispenser_requests,Service Request Model Approval Mixin,,1
intn_portal_metrology_dispenser_requests,Sin resultados,,1
intn_portal_metrology_dispenser_requests,Solicitante,,1
intn_portal_metrology_dispenser_requests,Solicitud,,1
intn_portal_metrology_dispenser_requests,Specifications,,1
intn_portal_metrology_dispenser_requests,"Status based on activities
Overdue: Due date is already passed
Today: Activity date is today
Planned: Future activities.",,3
intn_portal_metrology_dispenser_requests,Tax ID does not match your registered company.,,2
intn_portal_metrology_dispenser_requests,Technical Evaluation,,2
intn_portal_metrology_dispenser_requests,Technical Rejection Report,,1
intn_portal_metrology_dispenser_requests,Technical Verification,,4
intn_portal_metrology_dispenser_requests,Technical Verification Sheet,,1
intn_portal_metrology_dispenser_requests,Technical rejection report generated.,,1
intn_portal_metrology_dispenser_requests,Technically Classified,,2
intn_portal_metrology_dispenser_requests,Telefono,,1
intn_portal_metrology_dispenser_requests,Telefono fijo,,1
intn_portal_metrology_dispenser_requests,Telefono movil,,1
intn_portal_metrology_dispenser_requests,Temporary Habilitation,,6
intn_portal_metrology_dispenser_requests,Temporary Habilitation Issued,,2
intn_portal_metrology_dispenser_requests,Temporary Habilitations,,1
intn_portal_metrology_dispenser_requests,Temporary habilitation %s issued.,,1
intn_portal_metrology_dispenser_requests,Temporary habilitation must be issued before confirming the request.,,1
intn_portal_metrology_dispenser_requests,Temporary habilitation report is not configured.,,1
intn_portal_metrology_dispenser_requests,Test Sheets,,2
intn_portal_metrology_dispenser_requests,Tipo,,1
intn_portal_metrology_dispenser_requests,Tipo de Instrumento,,1
intn_portal_metrology_dispenser_requests,Tipo de Solicitud,,1
intn_portal_metrology_dispenser_requests,Tipo de instrumento,,1
intn_portal_metrology_dispenser_requests,Tipo de maquina,,1
intn_portal_metrology_dispenser_requests,Tipo de solicitud,,1
intn_portal_metrology_dispenser_requests,Tipo de verificacion,,1
intn_portal_metrology_dispenser_requests,Type of the exception activity on record.,,3
intn_portal_metrology_dispenser_requests,Unidad de medida,,1
intn_portal_metrology_dispenser_requests,Upload,,1
intn_portal_metrology_dispenser_requests,Upload technical sheet,,1
intn_portal_metrology_dispenser_requests,Valor maximo,,1
intn_portal_metrology_dispenser_requests,Valor minimo,,1
intn_portal_metrology_dispenser_requests,Verificacion Inicial de Picos de Surtidores,,1
intn_portal_metrology_dispenser_requests,Verification,,4
intn_portal_metrology_dispenser_requests,Verification Context,,1
intn_portal_metrology_dispenser_requests,Verification Mark No.,,1
intn_portal_metrology_dispenser_requests,Verification Type,,1
intn_portal_metrology_dispenser_requests,Visual Inspection Checklist,,1
intn_portal_metrology_dispenser_requests,Visual Inspection Done,,1
intn_portal_metrology_dispenser_requests,Visual inspection must be completed.,,1
intn_portal_metrology_dispenser_requests,Vol. caudal max. (ml),,1
intn_portal_metrology_dispenser_requests,Vol. caudal min. (ml),,1
intn_portal_metrology_dispenser_requests,Volume at Max Flow (ml),,1
intn_portal_metrology_dispenser_requests,Volume at Min Flow (ml),,1
intn_portal_metrology_dispenser_requests,Volumetric Tests,,1
intn_portal_metrology_dispenser_requests,Water meter,,2
intn_portal_metrology_dispenser_requests,Website Messages,,3
intn_portal_metrology_dispenser_requests,Website communication history,,3
intn_portal_metrology_dispenser_requests,X,,1
intn_portal_metrology_dispenser_requests,Year the measuring instrument was manufactured.,,1
intn_portal_metrology_dispenser_requests,"You must register one serial number per sample (%(expected)s required, %(found)s found).",,1
intn_portal_metrology_dispenser_requests,l/h,,1
